,index,spotify_artist_id,list_original_name,music_story_id,instagram_url,instagram_username,facebook_url,facebook_username,twitter_url,twitter_username,instagram_followers,instagram_data
729,730,5R3Hr2cnCCjt220Jmt2xLf,"""Dillon Francis""",4558439,http://instagram.com/dillonfrancis,dillonfrancis,,,,,2464342,
34,35,5Rl15oVamLq7FbSb0NNBNy,"""5 Seconds of Summer""",4556833,http://instagram.com/5sos,5sos,,,,,8671458,
411,857,5RmQ8k4l3HZ8JoPb4mNsML,"""Agust D""",,https://www.instagram.com/minyoongi_.bts,minyoongi_.bts,,,,,42238,"{'pk': '34507980470', 'username': 'minyoongi_.bts', 'full_name': 'AGUST D|민윤기✨', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/173690710_819476445338091_8040299410041552130_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=vvkPRbthDRwAX9a2GYq&edm=AHG7ALcBAAAA&ccb=7-4&oh=67ce224f67507c3d8fc8b764443e183b&oe=60B030B7&_nc_sid=5cbaad', 'profile_pic_id': '2553930838339562607_34507980470', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '34507980470'}"
514,1017,5RSYz1KaYXbHfKdlaxAI8O,"""DJ Jonathan""",,https://www.instagram.com/djjonathanjth,djjonathanjth,,,,,4516,"{'pk': '8562938319', 'username': 'djjonathanjth', 'full_name': 'Dj Jonathan', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/168465240_1705036723036049_2685947772063175913_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=V1PEHsMQlQQAX_jHLcB&edm=AHG7ALcBAAAA&ccb=7-4&oh=90aad3ad2a9220681704cb1d784d38d4&oe=60B1CD4B&_nc_sid=5cbaad', 'profile_pic_id': '2545371548507649372_8562938319', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619717486, 'live_broadcast_id': None, 'id': '8562938319'}"
515,1018,5schNIzWdI9gJ1QRK8SBnc,"""Ben Howard""",116380,https://www.instagram.com/benhoward_,benhoward_,,,,,213011,"{'pk': '438611811', 'username': 'benhoward_', 'full_name': 'Ben Howard', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/142159107_412825193472088_6184491271984894753_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=XtJzMoBRCIoAX9tRRWm&edm=AHG7ALcBAAAA&ccb=7-4&oh=67ed3f59ec744d16276c0e1d4abfcda5&oe=60B1167F&_nc_sid=5cbaad', 'profile_pic_id': '2493714457550952902_438611811', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619702589, 'live_broadcast_id': None, 'id': '438611811'}"
249,548,5sK8BsvyDl4TFA6KaBf8or,"""Charly Black""",,https://www.instagram.com/charlytrelawnyblack,charlytrelawnyblack,,,,,252867,"{'pk': '377579955', 'username': 'charlytrelawnyblack', 'full_name': 'CHARLY  BLACK', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/153271880_124723456230743_3155277219770472077_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=L4D2U9bWAPoAX8jMkpz&edm=AHG7ALcBAAAA&ccb=7-4&oh=051654aed85675cd656766be62118f9b&oe=60B26A41&_nc_sid=5cbaad', 'profile_pic_id': '2514879925480363954_377579955', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619759213, 'live_broadcast_id': None, 'id': '377579955'}"
532,1048,5So3Ot8FgnAlkz4v02elso,"""SaRaha""",4670431,https://www.instagram.com/sarahh.hany,sarahh.hany,,,,,398413,"{'pk': '36825713498', 'username': 'sarahh.hany', 'full_name': 'Sarah hany - سارة هاني', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/120005667_119077866421831_242212318780606633_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=5VF-_HrT8KEAX-F7msD&edm=AHG7ALcBAAAA&ccb=7-4&oh=09e0b34837dcc73ee7ba9aa40e5aacc3&oe=60B28048&_nc_sid=5cbaad', 'profile_pic_id': '2404635335730287780_36825713498', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619735127, 'live_broadcast_id': None, 'id': '36825713498'}"
885,886,5sRQkVexJlax2iISuqL8cV,"""Kalazh44""",4686751,http://www.instagram.com/kalazh44,kalazh44,,,,,115086,
488,986,5SulO4l40qDuV9zUGLZx7n,"""Capo Plaza""",,https://www.instagram.com/capoplaza,capoplaza,,,,,1854994,"{'pk': '501314500', 'username': 'capoplaza', 'full_name': 'Capo Plaza', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/170220147_439081417187238_7112599422094459460_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=99JGOoFJrh4AX_g2D5M&edm=AHG7ALcBAAAA&ccb=7-4&oh=a0e38d482a5c833be129e630201e45f3&oe=60B28D65&_nc_sid=5cbaad', 'profile_pic_id': '2548052718489802138_501314500', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619697269, 'live_broadcast_id': None, 'id': '501314500'}"
405,847,5sUrlPAHlS9NEirDB8SEbF,"""Alejandro Sanz""",7598,https://www.instagram.com/alejandrosanz,alejandrosanz,,,,,5918482,"{'pk': '214024124', 'username': 'alejandrosanz', 'full_name': 'Alejandro Sanz', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/156806285_272068447663145_8159795712115470495_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=PX704gk7IWEAX_oIG5x&edm=AHG7ALcBAAAA&ccb=7-4&oh=2b0f26d4a4e7e59bc8defc5f07fe3276&oe=60B0B9AE&_nc_sid=5cbaad', 'profile_pic_id': '2522152751057265939_214024124', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619713555, 'live_broadcast_id': None, 'id': '214024124'}"
259,574,5SyGEPymt1G2uto47tVWvZ,"""MadeinTYO""",4663425,https://www.instagram.com/madeintyo,madeintyo,,,,,1111958,"{'pk': '1499357869', 'username': 'madeintyo', 'full_name': 'NEVER FORGOTTEN', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/120024915_2365381843769188_2978192425345599880_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=nNn_97E1qQUAX9dggl1&edm=AHG7ALcBAAAA&ccb=7-4&oh=bda311eaf8461291903434ddddc9b49c&oe=60B08A66&_nc_sid=5cbaad', 'profile_pic_id': '2404033032569646458_1499357869', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619759267, 'live_broadcast_id': None, 'id': '1499357869'}"
1,588,5TbLOwv8BNnik3f03NZJlt,"""TOKYOâ€™S REVENGE""",,,,,,,,-1,
751,752,5tHiL8SKSaZGMBUPIiSmX4,"""KitschKrieg""",4717189,http://www.instagram.com/kitschkrieg,kitschkrieg,,,,,107304,
8,903,5TphiK6LsT4X5NOZxq3NJB,"""Trio VegabajeÃ±o""",,,,,,,,-1,
11,966,5tVyieWwN9j09jXUovK2zN,"""Danny Saucedo""",,https://www.instagram.com/d_sauce12,d_sauce12,,,,,989,"{'pk': '1469374694', 'username': 'd_sauce12', 'full_name': 'Danny Saucedo', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/167411229_743056803076684_4462533010290394547_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=rVUY4OUf2z8AX-7TXbw&edm=AHG7ALcBAAAA&ccb=7-4&oh=116f097f7bd5269db95f29058e837253&oe=60B12229&_nc_sid=5cbaad', 'profile_pic_id': '2544143931206503249_1469374694', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '1469374694'}"
192,462,5TYxZTjIPqKM8K8NuP9woO,"""C. Tangana""",,https://www.instagram.com/c.tangana,c.tangana,,,,,1247010,"{'pk': '2218572917', 'username': 'c.tangana', 'full_name': 'El Madrileño', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/143310167_1376549312687211_6071483477216582980_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=nx-y-q_ALsAAX-_IkoP&edm=AHG7ALcBAAAA&ccb=7-4&oh=bfc04a2597acd1e6e6e29aebf68d798c&oe=60AFFF23&_nc_sid=5cbaad', 'profile_pic_id': '2495868801135557327_2218572917', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619722131, 'live_broadcast_id': None, 'id': '2218572917'}"
866,867,5UjifI1TYefXWn9GdqDOHl,"""Social House""",4714571,http://www.instagram.com/socialhouse,socialhouse,,,,,214568,
220,509,5uYe4bcAXlMP7d4mrOYkML,"""Niack""",,https://www.instagram.com/nickiminaj,nickiminaj,,,,,133773292,"{'pk': '451573056', 'username': 'nickiminaj', 'full_name': 'Barbie', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/72556579_571769680249541_6530533537760673792_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=qqiXT0E8rvEAX-ru-rM&edm=AHG7ALcBAAAA&ccb=7-4&oh=f104aefef6794e01ff05232828410cfc&oe=60B1CDD3&_nc_sid=5cbaad', 'profile_pic_id': '2154062136414700079_451573056', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '451573056'}"
423,880,5V0MlUE1Bft0mbLlND7FJz,"""Ella Fitzgerald""",1779,https://www.instagram.com/firstladyofsong,firstladyofsong,,,,,34594,"{'pk': '5379036816', 'username': 'firstladyofsong', 'full_name': 'Ella Fitzgerald', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/117817127_121287196090538_2812206934478051978_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=DfqkEXWHjHUAX_FwL0W&edm=AHG7ALcBAAAA&ccb=7-4&oh=a7800625aad0e90a39c32846127d89e3&oe=60B1D643&_nc_sid=5cbaad', 'profile_pic_id': '2379233243315464418_5379036816', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '5379036816'}"
95,420,5v8jlSmAQfrkTjAlpUfWtu,"""Perry Como""",103329,https://www.instagram.com/kainon,kainon,,,,,568,"{'pk': '7301896774', 'username': 'kainon', 'full_name': 'Perry Como', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/176977198_295000852111463_2901330111468063773_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=kMPEGCAs-PgAX-9MYW6&edm=AHG7ALcBAAAA&ccb=7-4&oh=5c31f767b06bcd9061d68ab71565a9a9&oe=60B1EF56&_nc_sid=5cbaad', 'profile_pic_id': '2559854799992698529_7301896774', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '7301896774'}"
147,373,5vBSrE1xujD2FXYRarbAXc,"""Years & Years""",4561250,https://www.instagram.com/yearsandyears,yearsandyears,,,,,665836,"{'pk': '292639762', 'username': 'yearsandyears', 'full_name': 'Years & Years', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/170526106_448901876193293_6439149691037662425_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=bu8RtdjYNhMAX-lZIja&edm=AHG7ALcBAAAA&ccb=7-4&oh=050ef32f3e6fdd0fc099132b527e642d&oe=60B14696&_nc_sid=5cbaad', 'profile_pic_id': '2547168422975114499_292639762', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '292639762'}"
373,374,5vCOdeiQt9LyzdI87kt5Sh,"""AronChupa""",4560781,http://www.instagram.com/aronchupa,aronchupa,,,,,69720,
565,566,5w6mMj1qwSILG0pcylfchp,"""FÃ„IS""",4672763,http://instagram.com/faismusic,faismusic,,,,,31811,
741,742,5wbf52LA6kcaboHSN6NEF1,"""Pedro Sampaio""",4718126,http://www.instagram.com/pedrosampaio,pedrosampaio,,,,,3578509,
300,660,5wPoxI5si3eJsYYwyXV4Wi,"""N.E.R.D""",102006,https://www.instagram.com/ownbyfemme,ownbyfemme,,,,,337185,"{'pk': '13943236', 'username': 'ownbyfemme', 'full_name': 'R E N É   D A N I E L L A', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/134983338_1361795327491276_8770154921070939621_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=jYXjbwhyCp8AX8HP7Zu&edm=AHG7ALcBAAAA&ccb=7-4&oh=3e04f1d1a32c5f1978e33fd94bbd080d&oe=60B17A62&_nc_sid=5cbaad', 'profile_pic_id': '2478649401171312040_13943236', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619739675, 'live_broadcast_id': None, 'id': '13943236'}"
50,51,5WUlDfRSoLAfcVSX1WnrxN,"""Sia""",105918,http://www.instagram.com/siamusic,siamusic,,,,,6171162,
674,675,5wyWp867LWGjFmYZXVSFnZ,"""MERO""",4718947,http://www.instagram.com/mero.qh,mero.qh,,,,,4647,
636,637,5X4LWwbUFNzPkEas04uU82,"""DVBBS""",4531141,http://instagram.com/dvbbs,dvbbs,,,,,1369716,
212,497,5xKp3UyavIBUsGy3DQdXeF,"""A Great Big World""",127582,https://www.instagram.com/agreatbigworld,agreatbigworld,,,,,54089,"{'pk': '228548187', 'username': 'agreatbigworld', 'full_name': 'A Great Big World', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/73349389_747329322445757_1329632822989684736_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=mhydNa9OlikAX9L_63y&edm=AHG7ALcBAAAA&ccb=7-4&oh=08b7033ac72ee56fdf9b2c2ce11958f7&oe=60B0E85F&_nc_sid=5cbaad', 'profile_pic_id': '2175677639656890190_228548187', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '228548187'}"
564,1101,5xLSa7l4IV1gsQfhAMvl0U,"""B.B. King""",91,https://www.instagram.com/bbbywomen,bbbywomen,,,,,2189,"{'pk': '21639351259', 'username': 'bbbywomen', 'full_name': 'bb king', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/70455000_728755650897268_1377547795971440640_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=GKRIbbzjaKgAX8GF3Bp&edm=AHG7ALcBAAAA&ccb=7-4&oh=982a3232e89cdf79d71028cd8698db9c&oe=60B2DAF1&_nc_sid=5cbaad', 'profile_pic_id': '2146357120417501361_21639351259', 'is_verified': False, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '21639351259'}"
31,32,5y2Xq6xcjJb2jVM54GHK3t,"""John Legend""",5139,http://www.instagram.com/johnlegend,johnlegend,,,,,13630537,
669,670,5YCc6xS5Gpj3EkaYGdjyNK,"""WOS""",4721867,http://www.instagram.com/wos.ds3,wos.ds3,,,,,6022113,
292,293,5yG7ZAZafVaAlMTeBybKAL,"""Iggy Azalea""",4499803,http://instagram.com/thenewclassic,thenewclassic,,,,,14532347,
254,255,5YGY8feqx7naU7z4HrwZM6,"""Miley Cyrus""",103361,http://www.instagram.com/mileycyrus,mileycyrus,,,,,128073199,
532,985,5z1VAFwT35EVvCp1XlZZuL,"""Diana Krall""",4892,http://www.instagram.com/DianaKrall,DianaKrall,,,,,66731,
0,52,5zctI4wO9XSKS8XwcnqEHk,"""Lil Mosey""",4714578,https://www.instagram.com/lilmosey,lilmosey,,,,,4791000,"{'pk': '303184059', 'username': 'lilmosey', 'full_name': 'lil Mosey (Balencicash)', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/117396340_307559157133005_1560199627673403233_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=vwxBP-riT6YAX_PbvbR&edm=AHG7ALcBAAAA&ccb=7-4&oh=79de3319de8785d51c350967d570cb57&oe=60B0E29B&_nc_sid=5cbaad', 'profile_pic_id': '2372976948222656946_303184059', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 0, 'live_broadcast_id': None, 'id': '303184059'}"
97,722,5zfEatKLDdRkgbw6sdLBAQ,"""Octavian""",,https://www.instagram.com/octavianessie,octavianessie,,,,,249882,"{'pk': '1929738738', 'username': 'octavianessie', 'full_name': 'Force à Dieu, Pretty Rocko', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/162097913_555405152040475_5059435292872822620_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=5BxVCel9StAAX-e_1jO&edm=AHG7ALcBAAAA&ccb=7-4&oh=6222ee73499005f23564fea170cd869e&oe=60AFEF39&_nc_sid=5cbaad', 'profile_pic_id': '2533052101115692170_1929738738', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619725867, 'live_broadcast_id': None, 'id': '1929738738'}"
766,767,5ZS223C6JyBfXasXxrRqOk,"""Jhene Aiko""",4505671,http://instagram.com/jheneaiko,jheneaiko,,,,,12572406,
75,76,5ZsFI1h6hIdQRw2ti0hz81,"""ZAYN""",170234,http://instagram.com/zayn,zayn,,,,,39886856,
9,97,60d24wfXkVzDSfLS6hyCjZ,"""Martin Garrix""",4517849,https://www.instagram.com/martingarrix,martingarrix,,,,,15992552,"{'pk': '30464350', 'username': 'martingarrix', 'full_name': 'Martin Garrix', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/70258221_2429509680628798_8091581822883856384_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=aU7OBsW2T1cAX_TzHtG&edm=AHG7ALcBAAAA&ccb=7-4&oh=f64eafe7bbe026971cab5541fd14161b&oe=60AFE134&_nc_sid=5cbaad', 'profile_pic_id': '2140098210497091987_30464350', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619709068, 'live_broadcast_id': None, 'id': '30464350'}"
835,836,61ipISvUVa5LkJlKZnm3Oo,"""Alle Farben""",4558213,http://instagram.com/allefarben_official,allefarben_official,,,,,64763,
840,841,61lyPtntblHJvA7FMMhi7E,"""Duke Dumont""",143946,http://www.instagram.com/dukedumont,dukedumont,,,,,186166,
552,1005,63MQldklfxkjYDoUE4Tppz,"""M83""",104113,http://www.instagram.com/m83music,m83music,,,,,95937,
274,275,63yrD80RY3RNEM2YDpUpO8,"""Melanie Martinez""",4574179,http://www.instagram.com/littlebodybigheart,littlebodybigheart,,,,,9145937,
244,245,64aJYyrXljOodnUG6jvhRD,"""DJ Luian""",4561011,http://www.instagram.com/djluian,djluian,,,,,4140782,
17,18,64KEffDW9EtZ1y2vBYgq8T,"""Marshmello""",4589081,http://www.instagram.com/marshmellomusic,marshmellomusic,,,,,29387911,
71,72,64M6ah0SkkRsnPGtGiRAbb,"""Bebe Rexha""",4560731,http://instagram.com/beberexha,beberexha,,,,,10592512,
609,1062,65lCLhmmyUwnPBD2Bq7FQx,"""Jon Henrik FjÃ¤llgren""",4564967,http://www.instagram.com/jonhenrikfjallgrenofficial,jonhenrikfjallgrenofficial,,,,,42090,"{'biography': 'reindeer herding man\nwww.vaajmoe.com\nwww.jonhenrik.com\nManager: e-postadress:jonas.pettersson@sodarvalue.com', 'blocked_by_viewer': False, 'restricted_by_viewer': False, 'country_block': False, 'external_url': 'https://shop.jonhenrik.com/', 'external_url_linkshimmed': 'https://l.instagram.com/?u=https%3A%2F%2Fshop.jonhenrik.com%2F&e=ATPzi1SJYW-tuPlK4pplLB7VRl10XCxi53dMbytBkOQlTc8ffvPKBI8crew04rpZmW5z_rkodSF1aui6SzzZQ80&s=1', 'edge_followed_by': {'count': 42090}, 'fbid': '17841401816008632', 'followed_by_viewer': False, 'edge_follow': {'count': 1355}, 'follows_viewer': False, 'full_name': 'welcome', 'has_ar_effects': False, 'has_clips': False, 'has_guides': False, 'has_channel': False, 'has_blocked_viewer': False, 'highlight_reel_count': 0, 'has_requested_viewer': False, 'id': '1192508533', 'is_business_account': False, 'is_professional_account': False, 'is_joined_recently': False, 'business_category_name': None, 'overall_category_name': None, 'category_enum': None, 'category_name': None, 'is_private': True, 'is_verified': False, 'edge_mutual_followed_by': {'count': 0, 'edges': []}, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/176004303_893540978089931_8000999509502057604_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=GLpVUwRve2MAX92q6RG&edm=AAuNW_gAAAAA&ccb=7-4&oh=77fecc5413e761cece3cf300344508a7&oe=60A572A7&_nc_sid=498da5', 'profile_pic_url_hd': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s320x320/176004303_893540978089931_8000999509502057604_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=GLpVUwRve2MAX92q6RG&edm=AAuNW_gAAAAA&ccb=7-4&oh=27288fd41ff4a4f206b1868de3409a48&oe=60A6E39F&_nc_sid=498da5', 'requested_by_viewer': False, 'should_show_category': False, 'username': 'jonhenrikfjallgrenofficial', 'connected_fb_page': None, 'edge_felix_video_timeline': {'count': 23, 'page_info': {'has_next_page': True, 'end_cursor': 'QVFCREEtRk51NURqV29BT0RUSk9RU2NjMnp1eHdFaUU4V0MtS2s2N0JfcnJXUjhjUldhYXlsOV82dzZ4dWgzc182MFl2Q0I1MjFvY2t3NEhpQ2VReUx3OQ=='}, 'edges': []}, 'edge_owner_to_timeline_media': {'count': 1198, 'page_info': {'has_next_page': True, 'end_cursor': 'QVFCRjl2cjlMM0dIS2FhYkxBV0ZtbmxrRlJqcDlJcUxWXzVDSVlnMF8yMHVjRnB1cDVtdWZLTy1LVGlQdFotWkZnMzhtTVpoYTdDMlVmR3lzQU0wRnZ3WA=='}, 'edges': []}, 'edge_saved_media': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}, 'edge_media_collections': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}}"
14,15,66CXWjxzNUsdJxJ2JdwvnR,"""Ariana Grande""",170048,http://www.instagram.com/arianagrande,arianagrande,,,,,230949578,
111,112,66W9LaWS0DPdL7Sz8iYGYe,"""JP Saxe""",4727531,http://www.instagram.com/jpsaxe,jpsaxe,,,,,272739,
12,1000,67mFhErdTWmJ9slGMC6vOf,"""TrÃ­o Los Josefinos""",,,,,,,,-1,
526,1039,67nwj3Y5sZQLl72VNUHEYE,"""Wale""",114995,https://www.instagram.com/wale,wale,,,,,3954808,"{'pk': '15083386', 'username': 'wale', 'full_name': 'Wale', 'is_private': False, 'profile_pic_url': 'https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/s150x150/47267865_2160555423965622_5294121352138063872_n.jpg?tp=1&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_ohc=YaDYNsmKyiwAX-1FP7k&edm=AHG7ALcBAAAA&ccb=7-4&oh=0f86b60f0003daf052908bfdb1473a75&oe=60B0ED09&_nc_sid=5cbaad', 'profile_pic_id': '1938852720849272482_15083386', 'is_verified': True, 'has_anonymous_profile_picture': False, 'account_badges': [], 'friendship_status': {'following': False, 'is_private': False, 'incoming_request': False, 'outgoing_request': False, 'is_bestie': False, 'is_restricted': False}, 'latest_reel_media': 1619755885, 'live_broadcast_id': None, 'id': '15083386'}"
